,tile,date,variable,value,geometry
1345,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,52.140602,"POLYGON ((-67.00416666666666 10.420833333333333, -67 10.420833333333333, -67 10.424999999999999, -67.00416666666666 10.424999999999999, -67.00416666666666 10.420833333333333))"
1346,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,20.940876,"POLYGON ((-67 10.420833333333333, -66.99583333333334 10.420833333333333, -66.99583333333334 10.424999999999999, -67 10.424999999999999, -67 10.420833333333333))"
1347,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.442971,"POLYGON ((-66.99583333333334 10.420833333333333, -66.99166666666667 10.420833333333333, -66.99166666666667 10.424999999999999, -66.99583333333334 10.424999999999999, -66.99583333333334 10.420833333333333))"
1348,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.453408,"POLYGON ((-66.99166666666666 10.420833333333333, -66.9875 10.420833333333333, -66.9875 10.424999999999999, -66.99166666666666 10.424999999999999, -66.99166666666666 10.420833333333333))"
1349,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,15.874607,"POLYGON ((-66.9875 10.420833333333333, -66.98333333333333 10.420833333333333, -66.98333333333333 10.424999999999999, -66.9875 10.424999999999999, -66.9875 10.420833333333333))"
1350,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.2670617,"POLYGON ((-66.98333333333333 10.420833333333333, -66.97916666666667 10.420833333333333, -66.97916666666667 10.424999999999999, -66.98333333333333 10.424999999999999, -66.98333333333333 10.420833333333333))"
1351,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,5.6175127,"POLYGON ((-66.85833333333333 10.420833333333333, -66.85416666666667 10.420833333333333, -66.85416666666667 10.424999999999999, -66.85833333333333 10.424999999999999, -66.85833333333333 10.420833333333333))"
1352,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3859699,"POLYGON ((-67.15833333333333 10.416666666666666, -67.15416666666667 10.416666666666666, -67.15416666666667 10.420833333333333, -67.15833333333333 10.420833333333333, -67.15833333333333 10.416666666666666))"
1353,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.38543567,"POLYGON ((-67.15416666666667 10.416666666666666, -67.15 10.416666666666666, -67.15 10.420833333333333, -67.15416666666667 10.420833333333333, -67.15416666666667 10.416666666666666))"
1354,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.303036,"POLYGON ((-67.15 10.416666666666666, -67.14583333333334 10.416666666666666, -67.14583333333334 10.420833333333333, -67.15 10.420833333333333, -67.15 10.416666666666666))"
1355,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.30772004,"POLYGON ((-67.14583333333333 10.416666666666666, -67.14166666666667 10.416666666666666, -67.14166666666667 10.420833333333333, -67.14583333333333 10.420833333333333, -67.14583333333333 10.416666666666666))"
1356,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.622654,"POLYGON ((-67.14166666666667 10.416666666666666, -67.1375 10.416666666666666, -67.1375 10.420833333333333, -67.14166666666667 10.420833333333333, -67.14166666666667 10.416666666666666))"
1357,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28296688,"POLYGON ((-67.1375 10.416666666666666, -67.13333333333334 10.416666666666666, -67.13333333333334 10.420833333333333, -67.1375 10.420833333333333, -67.1375 10.416666666666666))"
1358,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.23995686,"POLYGON ((-67.13333333333334 10.416666666666666, -67.12916666666668 10.416666666666666, -67.12916666666668 10.420833333333333, -67.13333333333334 10.420833333333333, -67.13333333333334 10.416666666666666))"
1359,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.24044244,"POLYGON ((-67.12916666666666 10.416666666666666, -67.125 10.416666666666666, -67.125 10.420833333333333, -67.12916666666666 10.420833333333333, -67.12916666666666 10.416666666666666))"
1360,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.49631935,"POLYGON ((-67.125 10.416666666666666, -67.12083333333334 10.416666666666666, -67.12083333333334 10.420833333333333, -67.125 10.420833333333333, -67.125 10.416666666666666))"
1361,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.49316436,"POLYGON ((-67.12083333333334 10.416666666666666, -67.11666666666667 10.416666666666666, -67.11666666666667 10.420833333333333, -67.12083333333334 10.420833333333333, -67.12083333333334 10.416666666666666))"
1362,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.2172813,"POLYGON ((-67.11666666666666 10.416666666666666, -67.1125 10.416666666666666, -67.1125 10.420833333333333, -67.11666666666666 10.420833333333333, -67.11666666666666 10.416666666666666))"
1363,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.211797,"POLYGON ((-67.1125 10.416666666666666, -67.10833333333333 10.416666666666666, -67.10833333333333 10.420833333333333, -67.1125 10.420833333333333, -67.1125 10.416666666666666))"
1364,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.12540571,"POLYGON ((-67.10833333333333 10.416666666666666, -67.10416666666667 10.416666666666666, -67.10416666666667 10.420833333333333, -67.10833333333333 10.420833333333333, -67.10833333333333 10.416666666666666))"
1365,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28824303,"POLYGON ((-67.10416666666667 10.416666666666666, -67.10000000000001 10.416666666666666, -67.10000000000001 10.420833333333333, -67.10416666666667 10.420833333333333, -67.10416666666667 10.416666666666666))"
1366,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28916383,"POLYGON ((-67.1 10.416666666666666, -67.09583333333333 10.416666666666666, -67.09583333333333 10.420833333333333, -67.1 10.420833333333333, -67.1 10.416666666666666))"
1367,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.38716733,"POLYGON ((-67.09583333333333 10.416666666666666, -67.09166666666667 10.416666666666666, -67.09166666666667 10.420833333333333, -67.09583333333333 10.420833333333333, -67.09583333333333 10.416666666666666))"
1368,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.38984174,"POLYGON ((-67.09166666666667 10.416666666666666, -67.0875 10.416666666666666, -67.0875 10.420833333333333, -67.09166666666667 10.420833333333333, -67.09166666666667 10.416666666666666))"
1369,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47263443,"POLYGON ((-67.0875 10.416666666666666, -67.08333333333334 10.416666666666666, -67.08333333333334 10.420833333333333, -67.0875 10.420833333333333, -67.0875 10.416666666666666))"
1370,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47235575,"POLYGON ((-67.08333333333333 10.416666666666666, -67.07916666666667 10.416666666666666, -67.07916666666667 10.420833333333333, -67.08333333333333 10.420833333333333, -67.08333333333333 10.416666666666666))"
1371,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.64352626,"POLYGON ((-67.07916666666667 10.416666666666666, -67.075 10.416666666666666, -67.075 10.420833333333333, -67.07916666666667 10.420833333333333, -67.07916666666667 10.416666666666666))"
1372,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6415345,"POLYGON ((-67.075 10.416666666666666, -67.07083333333334 10.416666666666666, -67.07083333333334 10.420833333333333, -67.075 10.420833333333333, -67.075 10.416666666666666))"
1373,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.329139,"POLYGON ((-67.07083333333334 10.416666666666666, -67.06666666666668 10.416666666666666, -67.06666666666668 10.420833333333333, -67.07083333333334 10.420833333333333, -67.07083333333334 10.416666666666666))"
1374,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3282894,"POLYGON ((-67.06666666666666 10.416666666666666, -67.0625 10.416666666666666, -67.0625 10.420833333333333, -67.06666666666666 10.420833333333333, -67.06666666666666 10.416666666666666))"
1375,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6186736,"POLYGON ((-67.0625 10.416666666666666, -67.05833333333334 10.416666666666666, -67.05833333333334 10.420833333333333, -67.0625 10.420833333333333, -67.0625 10.416666666666666))"
1376,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.5741583,"POLYGON ((-67.05833333333334 10.416666666666666, -67.05416666666667 10.416666666666666, -67.05416666666667 10.420833333333333, -67.05833333333334 10.420833333333333, -67.05833333333334 10.416666666666666))"
1377,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.4613839,"POLYGON ((-67.05416666666666 10.416666666666666, -67.05 10.416666666666666, -67.05 10.420833333333333, -67.05416666666666 10.420833333333333, -67.05416666666666 10.416666666666666))"
1378,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.0000266,"POLYGON ((-67.05 10.416666666666666, -67.04583333333333 10.416666666666666, -67.04583333333333 10.420833333333333, -67.05 10.420833333333333, -67.05 10.416666666666666))"
1379,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.7882514,"POLYGON ((-67.04583333333333 10.416666666666666, -67.04166666666667 10.416666666666666, -67.04166666666667 10.420833333333333, -67.04583333333333 10.420833333333333, -67.04583333333333 10.416666666666666))"
1380,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.7841933,"POLYGON ((-67.04166666666667 10.416666666666666, -67.03750000000001 10.416666666666666, -67.03750000000001 10.420833333333333, -67.04166666666667 10.420833333333333, -67.04166666666667 10.416666666666666))"
1381,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.2709988,"POLYGON ((-67.0375 10.416666666666666, -67.03333333333333 10.416666666666666, -67.03333333333333 10.420833333333333, -67.0375 10.420833333333333, -67.0375 10.416666666666666))"
1382,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.2724175,"POLYGON ((-67.03333333333333 10.416666666666666, -67.02916666666667 10.416666666666666, -67.02916666666667 10.420833333333333, -67.03333333333333 10.420833333333333, -67.03333333333333 10.416666666666666))"
1383,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.5061338,"POLYGON ((-67.02916666666667 10.416666666666666, -67.025 10.416666666666666, -67.025 10.420833333333333, -67.02916666666667 10.420833333333333, -67.02916666666667 10.416666666666666))"
1384,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,23.604322,"POLYGON ((-67.025 10.416666666666666, -67.02083333333334 10.416666666666666, -67.02083333333334 10.420833333333333, -67.025 10.420833333333333, -67.025 10.416666666666666))"
1385,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,61.94435,"POLYGON ((-67.02083333333333 10.416666666666666, -67.01666666666667 10.416666666666666, -67.01666666666667 10.420833333333333, -67.02083333333333 10.420833333333333, -67.02083333333333 10.416666666666666))"
1386,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,37.641697,"POLYGON ((-67.01666666666667 10.416666666666666, -67.0125 10.416666666666666, -67.0125 10.420833333333333, -67.01666666666667 10.420833333333333, -67.01666666666667 10.416666666666666))"
1387,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,39.087227,"POLYGON ((-67.0125 10.416666666666666, -67.00833333333334 10.416666666666666, -67.00833333333334 10.420833333333333, -67.0125 10.420833333333333, -67.0125 10.416666666666666))"
1388,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,14.512838,"POLYGON ((-67.00833333333334 10.416666666666666, -67.00416666666668 10.416666666666666, -67.00416666666668 10.420833333333333, -67.00833333333334 10.420833333333333, -67.00833333333334 10.416666666666666))"
1389,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.541414,"POLYGON ((-67.00416666666666 10.416666666666666, -67 10.416666666666666, -67 10.420833333333333, -67.00416666666666 10.420833333333333, -67.00416666666666 10.416666666666666))"
1390,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.568322,"POLYGON ((-67 10.416666666666666, -66.99583333333334 10.416666666666666, -66.99583333333334 10.420833333333333, -67 10.420833333333333, -67 10.416666666666666))"
1391,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.6352463,"POLYGON ((-66.99583333333334 10.416666666666666, -66.99166666666667 10.416666666666666, -66.99166666666667 10.420833333333333, -66.99583333333334 10.420833333333333, -66.99583333333334 10.416666666666666))"
1392,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.6345274,"POLYGON ((-66.99166666666666 10.416666666666666, -66.9875 10.416666666666666, -66.9875 10.420833333333333, -66.99166666666666 10.420833333333333, -66.99166666666666 10.416666666666666))"
1393,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.6078079,"POLYGON ((-66.9875 10.416666666666666, -66.98333333333333 10.416666666666666, -66.98333333333333 10.420833333333333, -66.9875 10.420833333333333, -66.9875 10.416666666666666))"
1394,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.265035,"POLYGON ((-66.98333333333333 10.416666666666666, -66.97916666666667 10.416666666666666, -66.97916666666667 10.420833333333333, -66.98333333333333 10.420833333333333, -66.98333333333333 10.416666666666666))"
1395,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,14.056305,"POLYGON ((-66.8625 10.416666666666666, -66.85833333333333 10.416666666666666, -66.85833333333333 10.420833333333333, -66.8625 10.420833333333333, -66.8625 10.416666666666666))"
1396,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,6.160993,"POLYGON ((-66.85833333333333 10.416666666666666, -66.85416666666667 10.416666666666666, -66.85416666666667 10.420833333333333, -66.85833333333333 10.420833333333333, -66.85833333333333 10.416666666666666))"
1397,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.16711795,"POLYGON ((-67.1625 10.412499999999998, -67.15833333333333 10.412499999999998, -67.15833333333333 10.416666666666664, -67.1625 10.416666666666664, -67.1625 10.412499999999998))"
1398,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47774038,"POLYGON ((-67.15833333333333 10.412499999999998, -67.15416666666667 10.412499999999998, -67.15416666666667 10.416666666666664, -67.15833333333333 10.416666666666664, -67.15833333333333 10.412499999999998))"
1399,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.47767588,"POLYGON ((-67.15416666666667 10.412499999999998, -67.15 10.412499999999998, -67.15 10.416666666666664, -67.15416666666667 10.416666666666664, -67.15416666666667 10.412499999999998))"
1400,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3054407,"POLYGON ((-67.15 10.412499999999998, -67.14583333333334 10.412499999999998, -67.14583333333334 10.416666666666664, -67.15 10.416666666666664, -67.15 10.412499999999998))"
1401,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3061796,"POLYGON ((-67.14583333333333 10.412499999999998, -67.14166666666667 10.412499999999998, -67.14166666666667 10.416666666666664, -67.14583333333333 10.416666666666664, -67.14583333333333 10.412499999999998))"
1402,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.62024385,"POLYGON ((-67.14166666666667 10.412499999999998, -67.1375 10.412499999999998, -67.1375 10.416666666666664, -67.14166666666667 10.416666666666664, -67.14166666666667 10.412499999999998))"
1403,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.616928,"POLYGON ((-67.1375 10.412499999999998, -67.13333333333334 10.412499999999998, -67.13333333333334 10.416666666666664, -67.1375 10.416666666666664, -67.1375 10.412499999999998))"
1404,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.45855254,"POLYGON ((-67.13333333333334 10.412499999999998, -67.12916666666668 10.412499999999998, -67.12916666666668 10.416666666666664, -67.13333333333334 10.416666666666664, -67.13333333333334 10.412499999999998))"
1405,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.45776865,"POLYGON ((-67.12916666666666 10.412499999999998, -67.125 10.412499999999998, -67.125 10.416666666666664, -67.12916666666666 10.416666666666664, -67.12916666666666 10.412499999999998))"
1406,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.40146676,"POLYGON ((-67.125 10.412499999999998, -67.12083333333334 10.412499999999998, -67.12083333333334 10.416666666666664, -67.125 10.416666666666664, -67.125 10.412499999999998))"
1407,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.40134376,"POLYGON ((-67.12083333333334 10.412499999999998, -67.11666666666667 10.412499999999998, -67.11666666666667 10.416666666666664, -67.12083333333334 10.416666666666664, -67.12083333333334 10.412499999999998))"
1408,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48190528,"POLYGON ((-67.11666666666666 10.412499999999998, -67.1125 10.412499999999998, -67.1125 10.416666666666664, -67.11666666666666 10.416666666666664, -67.11666666666666 10.412499999999998))"
1409,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.21600664,"POLYGON ((-67.1125 10.412499999999998, -67.10833333333333 10.412499999999998, -67.10833333333333 10.416666666666664, -67.1125 10.416666666666664, -67.1125 10.412499999999998))"
1410,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.13020167,"POLYGON ((-67.10833333333333 10.412499999999998, -67.10416666666667 10.412499999999998, -67.10416666666667 10.416666666666664, -67.10833333333333 10.416666666666664, -67.10833333333333 10.412499999999998))"
1411,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.28630805,"POLYGON ((-67.10416666666667 10.412499999999998, -67.10000000000001 10.412499999999998, -67.10000000000001 10.416666666666664, -67.10416666666667 10.416666666666664, -67.10416666666667 10.412499999999998))"
1412,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.29010642,"POLYGON ((-67.1 10.412499999999998, -67.09583333333333 10.412499999999998, -67.09583333333333 10.416666666666664, -67.1 10.416666666666664, -67.1 10.412499999999998))"
1413,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.73342854,"POLYGON ((-67.09583333333333 10.412499999999998, -67.09166666666667 10.412499999999998, -67.09166666666667 10.416666666666664, -67.09583333333333 10.416666666666664, -67.09583333333333 10.412499999999998))"
1414,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7367923,"POLYGON ((-67.09166666666667 10.412499999999998, -67.0875 10.412499999999998, -67.0875 10.416666666666664, -67.09166666666667 10.416666666666664, -67.09166666666667 10.412499999999998))"
1415,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.57864344,"POLYGON ((-67.0875 10.412499999999998, -67.08333333333334 10.412499999999998, -67.08333333333334 10.416666666666664, -67.0875 10.416666666666664, -67.0875 10.412499999999998))"
1416,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.57541597,"POLYGON ((-67.08333333333333 10.412499999999998, -67.07916666666667 10.412499999999998, -67.07916666666667 10.416666666666664, -67.08333333333333 10.416666666666664, -67.08333333333333 10.412499999999998))"
1417,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.40889,"POLYGON ((-67.07916666666667 10.412499999999998, -67.075 10.412499999999998, -67.075 10.416666666666664, -67.07916666666667 10.416666666666664, -67.07916666666667 10.412499999999998))"
1418,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.41460636,"POLYGON ((-67.075 10.412499999999998, -67.07083333333334 10.412499999999998, -67.07083333333334 10.416666666666664, -67.075 10.416666666666664, -67.075 10.412499999999998))"
1419,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3312278,"POLYGON ((-67.07083333333334 10.412499999999998, -67.06666666666668 10.412499999999998, -67.06666666666668 10.416666666666664, -67.07083333333334 10.416666666666664, -67.07083333333334 10.412499999999998))"
1420,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.667863,"POLYGON ((-67.06666666666666 10.412499999999998, -67.0625 10.412499999999998, -67.0625 10.416666666666664, -67.06666666666666 10.416666666666664, -67.06666666666666 10.412499999999998))"
1421,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6219005,"POLYGON ((-67.0625 10.412499999999998, -67.05833333333334 10.412499999999998, -67.05833333333334 10.416666666666664, -67.0625 10.416666666666664, -67.0625 10.412499999999998))"
1422,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.57060796,"POLYGON ((-67.05833333333334 10.412499999999998, -67.05416666666667 10.412499999999998, -67.05416666666667 10.416666666666664, -67.05833333333334 10.416666666666664, -67.05833333333334 10.412499999999998))"
1423,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.89478546,"POLYGON ((-67.05416666666666 10.412499999999998, -67.05 10.412499999999998, -67.05 10.416666666666664, -67.05416666666666 10.416666666666664, -67.05416666666666 10.412499999999998))"
1424,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.9043904,"POLYGON ((-67.05 10.412499999999998, -67.04583333333333 10.412499999999998, -67.04583333333333 10.416666666666664, -67.05 10.416666666666664, -67.05 10.412499999999998))"
1425,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.75049007,"POLYGON ((-67.04583333333333 10.412499999999998, -67.04166666666667 10.412499999999998, -67.04166666666667 10.416666666666664, -67.04583333333333 10.416666666666664, -67.04583333333333 10.412499999999998))"
1426,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7469447,"POLYGON ((-67.04166666666667 10.412499999999998, -67.03750000000001 10.412499999999998, -67.03750000000001 10.416666666666664, -67.04166666666667 10.416666666666664, -67.04166666666667 10.412499999999998))"
1427,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.76915663,"POLYGON ((-67.0375 10.412499999999998, -67.03333333333333 10.412499999999998, -67.03333333333333 10.416666666666664, -67.0375 10.416666666666664, -67.0375 10.412499999999998))"
1428,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.3776357,"POLYGON ((-67.03333333333333 10.412499999999998, -67.02916666666667 10.412499999999998, -67.02916666666667 10.416666666666664, -67.03333333333333 10.416666666666664, -67.03333333333333 10.412499999999998))"
1429,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.483365,"POLYGON ((-67.02916666666667 10.412499999999998, -67.025 10.412499999999998, -67.025 10.416666666666664, -67.02916666666667 10.416666666666664, -67.02916666666667 10.412499999999998))"
1430,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,24.50657,"POLYGON ((-67.025 10.412499999999998, -67.02083333333334 10.412499999999998, -67.02083333333334 10.416666666666664, -67.025 10.416666666666664, -67.025 10.412499999999998))"
1431,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,24.44205,"POLYGON ((-67.02083333333333 10.412499999999998, -67.01666666666667 10.412499999999998, -67.01666666666667 10.416666666666664, -67.02083333333333 10.416666666666664, -67.02083333333333 10.412499999999998))"
1432,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,20.980396,"POLYGON ((-67.01666666666667 10.412499999999998, -67.0125 10.412499999999998, -67.0125 10.416666666666664, -67.01666666666667 10.416666666666664, -67.01666666666667 10.412499999999998))"
1433,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,21.034966,"POLYGON ((-67.0125 10.412499999999998, -67.00833333333334 10.412499999999998, -67.00833333333334 10.416666666666664, -67.0125 10.416666666666664, -67.0125 10.412499999999998))"
1434,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.0790286,"POLYGON ((-67.00833333333334 10.412499999999998, -67.00416666666668 10.412499999999998, -67.00416666666668 10.416666666666664, -67.00833333333334 10.416666666666664, -67.00833333333334 10.412499999999998))"
1435,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.4208748,"POLYGON ((-67.00416666666666 10.412499999999998, -67 10.412499999999998, -67 10.416666666666664, -67.00416666666666 10.416666666666664, -67.00416666666666 10.412499999999998))"
1436,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.55688,"POLYGON ((-67 10.412499999999998, -66.99583333333334 10.412499999999998, -66.99583333333334 10.416666666666664, -67 10.416666666666664, -67 10.412499999999998))"
1437,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.6231194,"POLYGON ((-66.99583333333334 10.412499999999998, -66.99166666666667 10.412499999999998, -66.99166666666667 10.416666666666664, -66.99583333333334 10.416666666666664, -66.99583333333334 10.412499999999998))"
1438,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.6221337,"POLYGON ((-66.99166666666666 10.412499999999998, -66.9875 10.412499999999998, -66.9875 10.416666666666664, -66.99166666666666 10.416666666666664, -66.99166666666666 10.412499999999998))"
1439,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1057882,"POLYGON ((-66.9875 10.412499999999998, -66.98333333333333 10.412499999999998, -66.98333333333333 10.416666666666664, -66.9875 10.416666666666664, -66.9875 10.412499999999998))"
1440,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1172388,"POLYGON ((-66.98333333333333 10.412499999999998, -66.97916666666667 10.412499999999998, -66.97916666666667 10.416666666666664, -66.98333333333333 10.416666666666664, -66.98333333333333 10.412499999999998))"
1441,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.1885734,"POLYGON ((-66.97916666666667 10.412499999999998, -66.97500000000001 10.412499999999998, -66.97500000000001 10.416666666666664, -66.97916666666667 10.416666666666664, -66.97916666666667 10.412499999999998))"
1442,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.08572813,"POLYGON ((-67.14583333333333 10.408333333333331, -67.14166666666667 10.408333333333331, -67.14166666666667 10.412499999999998, -67.14583333333333 10.412499999999998, -67.14583333333333 10.408333333333331))"
1443,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25166646,"POLYGON ((-67.14166666666667 10.408333333333331, -67.1375 10.408333333333331, -67.1375 10.412499999999998, -67.14166666666667 10.412499999999998, -67.14166666666667 10.408333333333331))"
1444,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.2524046,"POLYGON ((-67.1375 10.408333333333331, -67.13333333333334 10.408333333333331, -67.13333333333334 10.412499999999998, -67.1375 10.412499999999998, -67.1375 10.408333333333331))"
1445,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25188795,"POLYGON ((-67.13333333333334 10.408333333333331, -67.12916666666668 10.408333333333331, -67.12916666666668 10.412499999999998, -67.13333333333334 10.412499999999998, -67.13333333333334 10.408333333333331))"
1446,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48262164,"POLYGON ((-67.12916666666666 10.408333333333331, -67.125 10.408333333333331, -67.125 10.412499999999998, -67.12916666666666 10.412499999999998, -67.12916666666666 10.408333333333331))"
1447,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4043719,"POLYGON ((-67.125 10.408333333333331, -67.12083333333334 10.408333333333331, -67.12083333333334 10.412499999999998, -67.125 10.412499999999998, -67.125 10.408333333333331))"
1448,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.40255857,"POLYGON ((-67.12083333333334 10.408333333333331, -67.11666666666667 10.408333333333331, -67.11666666666667 10.412499999999998, -67.12083333333334 10.412499999999998, -67.12083333333334 10.408333333333331))"
1449,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48263174,"POLYGON ((-67.11666666666666 10.408333333333331, -67.1125 10.408333333333331, -67.1125 10.412499999999998, -67.11666666666666 10.412499999999998, -67.11666666666666 10.408333333333331))"
1450,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.48400187,"POLYGON ((-67.1125 10.408333333333331, -67.10833333333333 10.408333333333331, -67.10833333333333 10.412499999999998, -67.1125 10.412499999999998, -67.1125 10.408333333333331))"
1451,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.31480297,"POLYGON ((-67.10833333333333 10.408333333333331, -67.10416666666667 10.408333333333331, -67.10416666666667 10.412499999999998, -67.10833333333333 10.412499999999998, -67.10833333333333 10.408333333333331))"
1452,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.3959404,"POLYGON ((-67.10416666666667 10.408333333333331, -67.10000000000001 10.408333333333331, -67.10000000000001 10.412499999999998, -67.10416666666667 10.412499999999998, -67.10416666666667 10.408333333333331))"
1453,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.428913,"POLYGON ((-67.1 10.408333333333331, -67.09583333333333 10.408333333333331, -67.09583333333333 10.412499999999998, -67.1 10.412499999999998, -67.1 10.408333333333331))"
